hospital_name,federal_entity,last_reported_day,is_latest_report,is_today_report,hospital_code,report_day,last_report_ts,ira_death_count,max_report_day,icu_beds_count,icu_beds_added_since_last_report,er_beds_count,er_beds_added_since_last_report,respiratory_units_count,adhoc_ira_capacity_added,adhoc_ira_capacity_respiratory_units_available,masks_available,gloves_available,soap_available,hand_sanitizer_available,ira_cases_in_uci_count,other_cases_in_uci_count,ira_cases_in_er_count,other_cases_in_er_count,ira_cases_in_respiratory_count,power_availability,wash_availability,covid_cases_suspected,covid_cases_confirmed_rapid_test,covid_cases_confirmed_test,covid_cases_confirmed_rapid_test_hospitalized_count,covid_cases_confirmed_test_hospitalized_count
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,3/16/20,2020-03-18T06:28:03,0,5/26/20,11,No,42,No,10,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,3/17/20,2020-03-18T06:30:23,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,3/18/20,2020-03-18T06:33:26,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,3/19/20,2020-03-20T13:19:06,0,5/26/20,23,No,42,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,3/20/20,2020-03-22T15:18:31,0,5/26/20,23,No,42,No,10,No,Sí,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,3/21/20,2020-03-22T15:20:58,0,5/26/20,23,No,42,No,10,No,No,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,3/22/20,2020-03-24T14:58:03,0,5/26/20,23,No,42,No,10,No,No,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,3/23/20,2020-03-24T15:01:11,0,5/26/20,23,No,42,No,10,No,No,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,3/24/20,2020-03-26T14:14:09,0,5/26/20,23,No,42,No,10,No,No,Sí hay,Sí hay,Hay de manera intermitente,Hay de manera intermitente,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,3/25/20,2020-03-26T14:17:09,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,3/26/20,2020-03-29T17:20:52,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,3/27/20,2020-03-29T17:23:03,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,3/28/20,2020-03-29T17:24:41,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,3/29/20,2020-03-31T13:28:38,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,3/30/20,2020-03-31T13:30:43,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,3/31/20,2020-04-03T14:14:23,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/1/20,2020-04-03T14:21:13,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/2/20,2020-04-03T14:24:02,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/3/20,2020-04-04T13:29:18,0,5/26/20,0,No,0,No,0,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/4/20,2020-04-04T13:31:12,1,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,1,0,0,0,0,Sí hay,Sí hay,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/5/20,2020-04-06T04:53:28,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,1,0,0,0,0,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/6/20,2020-04-07T12:44:08,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,1,0,0,0,0,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/7/20,2020-04-07T12:46:40,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,1,0,0,0,0,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/8/20,2020-04-09T15:40:16,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,8,0,6,0,8,Hay de manera intermitente,Hay de manera intermitente,Sí,No hay,No hay,0,3
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/9/20,2020-04-11T04:23:44,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,8,0,6,0,8,Hay de manera intermitente,Hay de manera intermitente,No,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/10/20,2020-04-11T04:26:28,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,8,0,6,0,8,Hay de manera intermitente,Hay de manera intermitente,Sí,No hay,No hay,0,10
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/11/20,2020-04-13T13:06:17,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,8,0,6,0,8,Hay de manera intermitente,Hay de manera intermitente,Sí,No hay,No hay,0,6
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/12/20,2020-04-13T13:08:28,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,8,0,6,0,8,Hay de manera intermitente,Hay de manera intermitente,Sí,No hay,No hay,0,6
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/13/20,2020-04-13T13:10:22,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,4,0,0,0,4,Hay de manera intermitente,Hay de manera intermitente,No,No hay,No hay,0,0
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/14/20,2020-04-15T10:07:28,0,5/26/20,23,No,42,No,10,No,Sí,No hay,No hay,No hay,No hay,4,0,0,0,4,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,4,3
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/15/20,2020-04-16T14:37:38,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,4,0,0,0,2,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,4,3
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/16/20,2020-04-19T05:52:41,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,1,0,0,0,1,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,1,3
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/17/20,2020-04-19T05:55:27,0,5/26/20,21,No,42,No,10,No,No,No hay,No hay,No hay,No hay,1,0,0,0,1,Hay de manera intermitente,Hay de manera intermitente,No,No,No,1,3
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/18/20,2020-04-19T05:57:51,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,1,0,6,0,1,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/19/20,2020-04-21T05:15:24,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,1,0,6,0,1,No hay,No hay,No,Sí,Sí,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/20/20,2020-04-21T05:18:09,0,5/26/20,23,No,42,No,10,No,No,No hay,No hay,No hay,No hay,1,0,6,0,1,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/21/20,2020-04-22T05:08:37,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,1,0,6,0,1,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/22/20,2020-04-24T07:42:47,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,1,0,6,0,1,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/23/20,2020-04-24T07:47:35,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,1,0,6,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/24/20,2020-04-25T07:25:55,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,1,0,6,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/25/20,2020-04-28T05:33:28,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,1,0,6,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/26/20,2020-04-28T05:36:25,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,1,0,0,0,0,Hay de manera intermitente,Hay de manera intermitente,No,No,No,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/27/20,2020-04-28T05:38:42,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,1,0,0,0,0,Hay de manera intermitente,Hay de manera intermitente,No,No,No,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/28/20,2020-05-01T06:36:45,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,1,0,0,0,0,Hay de manera intermitente,Hay de manera intermitente,No,No,No,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/29/20,2020-05-01T06:41:14,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,1,0,0,0,0,Hay de manera intermitente,Hay de manera intermitente,No,No,No,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,4/30/20,2020-05-01T14:51:18,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,1,0,0,Hay de manera intermitente,Hay de manera intermitente,No,No,No,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/1/20,2020-05-04T03:46:58,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,1,0,0,0,0,Hay de manera intermitente,Hay de manera intermitente,No,No,No,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/2/20,2020-05-04T03:56:24,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,1,0,0,Hay de manera intermitente,Hay de manera intermitente,No,No,No,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/3/20,2020-05-04T04:04:59,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,1,0,0,Hay de manera intermitente,Hay de manera intermitente,No,No,No,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/4/20,2020-05-05T05:59:00,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,1,0,1,0,0,Hay de manera intermitente,Hay de manera intermitente,No,No,No,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/5/20,2020-05-08T08:41:17,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,1,0,0,Hay de manera intermitente,Hay de manera intermitente,No,No,No,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/6/20,2020-05-08T14:32:55,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,1,0,0,Hay de manera intermitente,Hay de manera intermitente,No,No,No,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/7/20,2020-05-08T14:35:53,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,1,0,0,Hay de manera intermitente,Hay de manera intermitente,No,No,No,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/8/20,2020-05-10T07:19:46,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,1,0,0,Hay de manera intermitente,Hay de manera intermitente,No,No,No,6,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/9/20,2020-05-11T01:51:51,2,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,2,0,6,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,7,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/10/20,2020-05-13T03:21:12,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,2,0,6,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,7,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/11/20,2020-05-13T03:23:45,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,4,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,4,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/12/20,2020-05-13T03:26:48,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,4,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,4,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/13/20,2020-05-16T04:27:21,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,4,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,4,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/14/20,2020-05-16T04:29:32,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,4,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,4,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/15/20,2020-05-16T04:32:13,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,4,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,4,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/16/20,2020-05-20T03:34:41,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,4,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,4,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/17/20,2020-05-20T03:38:13,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,4,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,4,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/18/20,2020-05-20T03:42:07,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,4,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,4,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/19/20,2020-05-20T03:46:28,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,4,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,4,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/20/20,2020-05-22T07:47:42,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,0,4,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,4,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/21/20,2020-05-22T07:50:47,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,3,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,3,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/22/20,2020-05-24T12:21:31,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,3,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,3,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/23/20,2020-05-24T12:25:41,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,3,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,3,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,TRUE,FALSE,NES000,5/24/20,2020-05-24T12:28:20,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,3,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,3,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/25/20,,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,3,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,3,1
Hospital Dr. Luis Ortega,Nueva Esparta,5/24/20,FALSE,FALSE,NES000,5/26/20,,0,5/26/20,23,No,42,No,10,No,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,3,0,0,Hay de manera intermitente,Hay de manera intermitente,No,Sí,Sí,3,1
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/14/20,2020-03-14T20:14:57,0,5/26/20,1,No,20,No,1,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/15/20,2020-03-15T14:14:31,0,5/26/20,1,No,20,No,1,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/16/20,2020-03-17T10:54:55,0,5/26/20,1,No,20,No,1,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/17/20,2020-03-17T10:56:59,0,5/26/20,1,No,20,No,1,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/18/20,2020-03-18T12:16:01,0,5/26/20,1,No,20,No,1,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/19/20,2020-03-19T15:50:41,0,5/26/20,1,No,20,No,1,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/20/20,2020-03-20T11:46:41,0,5/26/20,1,No,20,No,1,No,No,No hay,No hay,No hay,No hay,0,0,0,0,0,No hay,No hay,No hay,No hay,No hay,0,0
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/21/20,2020-03-21T12:23:06,0,5/26/20,1,No,20,No,1,Sí,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/22/20,2020-03-22T16:16:26,0,5/26/20,1,No,20,No,1,Sí,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/23/20,2020-03-23T14:58:44,0,5/26/20,1,No,20,No,1,Sí,No,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/24/20,2020-03-24T16:35:44,0,5/26/20,2,Si,20,No,2,Sí,Sí,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/25/20,2020-03-25T14:15:29,0,5/26/20,2,No,20,No,2,Sí,Sí,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/26/20,2020-03-26T12:00:18,0,5/26/20,1,No,20,No,2,Sí,Sí,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/27/20,2020-03-27T17:29:35,0,5/26/20,1,No,20,No,2,Sí,Sí,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/28/20,2020-03-28T14:35:13,0,5/26/20,1,No,20,No,2,Sí,Sí,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/29/20,2020-03-29T12:41:54,0,5/26/20,1,No,20,No,2,Sí,Sí,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,Hay de manera intermitente,No hay,No hay,No hay,0,0
Hospital Dr. Miguel Oraa,Portuguesa,5/25/20,FALSE,FALSE,POR000,3/30/20,2020-03-30T13:00:36,0,5/26/20,1,No,20,No,2,Sí,Sí,Hay de manera intermitente,Hay de manera intermitente,No hay,No hay,0,0,0,0,0,Sí hay,No hay,No hay,No hay,No hay,0,0
